Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2024-03-04,Deutschland,00,196731920,64947181,3143,63578568,2085,52209912,13481143,3998138,767116,78.0,46.1,22.4,74.5,87.0,84.8,91.1,76.4,42.9,20.0,69.6,85.5,83.0,90.1,62.7,31.7,73.1,66.4,85.5,16.2,1.2,19.3,7.3,41.5
2024-03-04,Schleswig-Holstein,01,7812460,2357505,532,2327582,478,2061892,778908,302798,55884,80.7,60.6,30.8,94.3,87.8,85.1,92.3,79.7,57.6,29.8,88.7,87.0,84.4,91.4,70.6,48.7,80.9,74.9,91.3,26.7,1.8,31.7,12.3,65.3
2024-03-04,Hamburg,02,4808784,1608869,54,1566071,30,1246285,319714,112026,18397,86.8,52.4,29.8,80.1,97.2,96.7,98.2,84.5,47.0,24.3,75.4,95.2,94.1,97.8,67.2,29.5,79.1,73.4,93.1,17.2,1.6,20.7,9.3,48.9
2024-03-04,Niedersachsen,03,19978585,6412342,231,6231219,166,5394886,1621763,526946,70016,79.9,52.7,27.0,81.8,88.4,85.6,93.4,77.6,48.6,24.2,76.3,86.3,83.6,91.2,67.2,40.0,78.0,72.2,88.6,20.2,1.4,24.2,8.8,51.8
2024-03-04,Bremen,04,1868120,622535,7,597473,NA,457521,153924,45658,6325,92.0,48.6,23.0,78.6,103.7,105.9,99.3,88.3,43.9,19.6,72.7,99.9,100.7,98.4,67.6,29.0,79.4,73.1,91.9,22.8,0.9,27.3,12.7,56.5
2024-03-04,Nordrhein-Westfalen,05,45188009,14673834,802,14253135,452,11855563,3473049,1079189,371471,81.9,51.2,28.1,81.2,91.1,89.9,93.4,79.5,48.2,24.5,75.8,88.7,86.9,92.1,66.1,36.2,77.2,71.0,88.7,19.4,1.3,23.2,8.9,50.3
2024-03-04,Hessen,06,14768717,4973109,174,4773287,53,3858417,1000684,283685,41880,79.0,48.5,24.1,76.0,88.1,86.3,91.6,75.8,43.3,21.0,68.7,85.0,82.9,89.2,61.3,31.6,71.7,65.2,84.2,15.9,1.2,19.0,7.8,41.0
2024-03-04,Rheinland-Pfalz,07,9805214,3249531,70,3107522,37,2620643,709985,208125,27711,79.1,48.3,23.7,76.7,88.0,84.8,93.6,75.7,44.2,21.5,70.7,84.4,81.3,89.8,63.8,34.1,74.2,67.7,85.5,17.3,1.2,20.6,7.3,44.1
2024-03-04,Baden-Württemberg,08,25224273,8436206,390,8295975,291,6845499,1458638,404678,51007,75.8,43.9,19.6,71.4,85.0,82.7,89.7,74.6,40.6,17.3,67.1,84.0,81.5,89.0,61.5,31.0,72.1,65.7,84.6,13.1,1.1,15.7,5.8,35.3
2024-03-04,Bayern,09,29588327,9921197,502,9903267,345,7818533,1715503,464139,55842,75.3,45.9,21.2,74.9,83.9,81.7,88.2,75.2,43.1,19.5,70.7,84.1,82.1,88.2,59.3,28.0,69.4,62.4,83.3,13.0,0.9,15.6,5.6,35.4
