Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-08-11,Deutschland,00,184238524,64740632,63406347,51487866,6897788,77.9,46.4,22.6,74.4,86.7,83.9,92.1,76.3,43.1,20.1,69.3,85.3,82.1,91.2,61.9,30.8,72.1,64.9,85.8,8.3,0.5,9.9,2.6,23.5
2022-08-11,Schleswig-Holstein,01,7104877,2354163,2323443,2035370,464398,80.9,60.8,31.0,93.7,88.0,84.7,93.9,79.8,57.8,30.2,88.0,87.2,83.9,92.9,69.9,47.0,80.2,73.5,92.0,16.0,0.7,19.0,4.5,44.6
2022-08-11,Hamburg,02,4497171,1604465,1561256,1218081,176035,86.6,52.9,30.0,80.6,96.9,96.2,98.7,84.3,47.4,24.4,75.7,94.9,93.5,98.3,65.8,28.8,77.3,71.5,91.7,9.5,0.7,11.4,3.6,31.0
2022-08-11,Niedersachsen,03,18583219,6396526,6219795,5332726,913396,79.9,53.0,27.3,81.2,88.3,84.9,94.7,77.7,48.8,24.5,75.6,86.3,82.8,92.6,66.6,38.8,77.3,70.8,89.3,11.4,0.7,13.7,3.5,32.3
2022-08-11,Bremen,04,1740271,620138,595772,450460,89294,91.2,49.0,23.1,78.8,102.4,104.2,98.9,87.6,44.3,19.8,72.8,98.8,99.0,98.3,66.2,28.1,77.5,70.8,91.2,13.1,0.6,15.7,4.6,38.1
2022-08-11,Nordrhein-Westfalen,05,42065519,14642007,14225289,11702145,2054722,81.7,51.4,28.3,80.6,90.8,89.0,94.4,79.4,48.4,24.6,75.2,88.5,86.0,93.2,65.3,35.0,76.1,69.5,88.9,11.5,0.7,13.7,3.9,32.7
2022-08-11,Hessen,06,13801291,4927977,4735369,3798981,501747,78.3,48.5,24.1,75.8,87.2,84.8,91.9,75.2,43.3,21.0,68.4,84.2,81.5,89.7,60.4,30.7,70.5,63.6,84.4,8.0,0.5,9.6,2.8,23.0
2022-08-11,Rheinland-Pfalz,07,9169792,3238165,3099751,2589374,361029,79.0,48.6,23.9,76.3,87.7,83.8,94.8,75.6,44.5,21.8,70.2,84.2,80.3,91.3,63.2,33.1,73.4,66.2,86.3,8.8,0.6,10.5,2.7,24.7
2022-08-11,Baden-Württemberg,08,23779603,8401703,8268361,6750200,627526,75.7,44.1,19.7,70.9,84.8,81.7,90.8,74.5,40.7,17.4,66.5,83.8,80.6,90.3,60.8,30.2,71.1,64.3,85.0,5.7,0.4,6.8,1.7,17.1
2022-08-11,Bayern,09,27968546,9897993,9883199,7723492,754603,75.3,46.2,21.5,74.4,83.8,81.1,89.4,75.2,43.3,19.7,70.2,84.1,81.4,89.6,58.8,27.1,68.7,61.2,83.9,5.7,0.4,6.9,1.7,17.3
2022-08-11,Saarland,10,2365997,822345,808291,677465,91526,83.6,47.1,19.0,78.7,92.3,90.4,95.2,82.1,43.9,17.1,73.7,91.0,88.5,95.0,68.8,33.8,78.8,71.9,90.0,9.3,0.6,10.9,2.9,23.7
2022-08-11,Berlin,11,8240490,2891674,2860491,2307993,284283,78.9,46.1,26.3,72.6,88.4,84.2,98.0,78.1,43.3,24.3,68.1,87.7,83.3,98.2,63.0,30.7,73.7,66.5,90.6,7.8,0.5,9.3,2.5,25.0
2022-08-11,Brandenburg,12,4885360,1721288,1725154,1398633,135251,68.0,33.4,11.1,60.2,76.3,72.3,82.1,68.2,30.1,9.4,55.1,76.9,71.9,84.4,55.3,20.0,64.5,53.8,80.7,5.3,0.3,6.3,1.8,13.2
2022-08-11,Mecklenburg-Vorpommern,13,3459346,1217575,1202280,959177,121765,75.6,34.4,10.7,63.2,84.7,79.8,91.8,74.6,31.1,8.7,58.1,84.0,78.6,92.0,59.5,21.6,69.0,58.2,84.8,7.6,0.6,8.9,1.8,19.2
2022-08-11,Sachsen,14,7374555,2677206,2624982,2019247,125788,66.0,25.4,7.7,47.5,75.0,68.0,85.5,64.7,23.8,6.9,44.8,73.7,66.6,84.3,49.8,14.8,58.3,47.5,74.4,3.1,0.3,3.7,0.7,8.0
2022-08-11,Sachsen-Anhalt,15,4515691,1618314,1604153,1250069,113041,74.2,31.3,8.7,58.2,83.2,77.4,91.2,73.6,28.8,7.7,53.8,82.7,76.6,91.3,57.3,17.9,66.3,54.3,83.0,5.2,0.5,6.1,1.3,12.7
2022-08-11,Thüringen,16,4150953,1507116,1479154,1131537,82041,71.1,30.9,11.5,54.7,79.8,73.9,88.3,69.8,29.5,10.8,52.6,78.5,71.6,88.3,53.4,19.2,61.9,50.6,77.9,3.9,0.3,4.6,1.4,9.1
2022-08-11,Bundesressorts,17,535843,201977,189607,142916,1343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
