Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-10-10,Deutschland,00,186238344,64792532,63475386,51770778,8493757,77.8,46.0,22.3,74.4,86.8,84.7,90.8,76.3,42.7,19.8,69.4,85.4,82.9,90.0,62.2,31.1,72.6,65.9,84.9,10.2,0.7,12.2,3.6,27.9
2022-10-10,Schleswig-Holstein,01,7193661,2355486,2325270,2044850,540552,80.6,60.5,30.7,94.1,87.7,85.1,92.3,79.6,57.5,29.9,88.5,86.9,84.4,91.3,70.0,47.8,80.3,74.3,90.7,18.5,0.9,22.0,6.0,49.7
2022-10-10,Hamburg,02,4546579,1605850,1563502,1229787,210106,86.6,52.2,29.5,80.0,97.0,96.6,97.9,84.3,46.8,24.1,75.3,95.0,94.0,97.6,66.3,29.0,78.1,72.6,91.7,11.3,0.9,13.6,4.8,35.5
2022-10-10,Niedersachsen,03,18787461,6400202,6225112,5357027,1084344,79.7,52.6,26.8,81.7,88.2,85.5,93.1,77.6,48.5,24.1,76.2,86.2,83.5,91.1,66.7,39.5,77.5,71.6,88.0,13.5,0.9,16.2,4.6,37.0
2022-10-10,Bremen,04,1763034,620680,596600,453565,107582,91.8,48.4,22.8,78.3,103.4,105.7,98.8,88.2,43.7,19.5,72.4,99.8,100.6,98.3,67.0,28.4,78.7,72.4,91.4,15.9,0.6,19.1,6.9,43.5
2022-10-10,Nordrhein-Westfalen,05,42512616,14649359,14237116,11760097,2424688,81.7,51.1,27.9,81.0,91.0,89.8,93.2,79.4,48.1,24.3,75.7,88.7,86.9,92.0,65.6,35.6,76.6,70.5,88.0,13.5,0.9,16.2,5.0,37.5
2022-10-10,Hessen,06,13958020,4938746,4744937,3820563,616557,78.5,48.1,23.8,75.7,87.5,85.8,90.8,75.4,43.0,20.8,68.3,84.5,82.4,88.6,60.7,30.9,71.0,64.6,83.5,9.8,0.7,11.8,3.9,27.2
2022-10-10,Rheinland-Pfalz,07,9272377,3239777,3102016,2600978,448133,78.9,48.1,23.5,76.6,87.7,84.6,93.1,75.5,44.1,21.4,70.5,84.3,81.2,89.7,63.3,33.6,73.7,67.2,85.0,10.9,0.7,13.0,3.6,29.6
2022-10-10,Baden-Württemberg,08,24016570,8410726,8280147,6784446,809438,75.6,43.8,19.4,71.3,84.8,82.5,89.3,74.4,40.5,17.2,66.9,83.9,81.4,88.8,61.0,30.7,71.5,65.2,83.8,7.3,0.6,8.7,2.5,21.0
2022-10-10,Bayern,09,28259098,9903265,9891530,7761614,993430,75.2,45.8,21.1,74.8,83.8,81.6,88.0,75.1,43.0,19.4,70.6,84.0,82.0,88.1,58.9,27.6,68.9,62.0,82.7,7.5,0.5,9.0,2.6,21.7
2022-10-10,Saarland,10,2392759,822579,808763,680396,114651,83.7,46.7,18.7,78.8,92.6,91.7,94.0,82.3,43.6,16.9,73.9,91.4,89.9,93.7,69.3,34.1,79.5,73.3,89.1,11.7,0.7,13.7,4.1,28.8
2022-10-10,Berlin,11,8361640,2897402,2866575,2332033,369581,78.8,45.3,26.0,70.9,88.3,84.4,97.3,77.9,42.5,24.0,66.6,87.7,83.5,97.5,63.4,30.3,74.3,67.4,90.5,10.0,0.7,12.0,3.9,30.9
2022-10-10,Brandenburg,12,4942004,1722283,1726806,1407843,180038,67.9,32.8,11.0,59.1,76.2,73.2,80.7,68.0,29.6,9.3,54.2,76.9,72.8,83.0,55.5,20.1,64.8,54.8,79.5,7.1,0.4,8.4,2.5,17.0
2022-10-10,Mecklenburg-Vorpommern,13,3494804,1218214,1203428,964865,149748,75.6,34.0,10.7,62.2,84.8,81.0,90.1,74.7,30.8,8.7,57.2,84.1,79.8,90.3,59.9,21.7,69.4,59.5,83.5,9.3,0.8,10.9,2.5,22.8
2022-10-10,Sachsen,14,7448148,2678841,2627735,2033262,180978,66.3,25.1,7.7,46.8,75.4,68.8,85.1,65.0,23.5,6.9,44.2,74.1,67.4,84.0,50.3,14.9,59.0,48.4,74.4,4.5,0.3,5.3,1.3,11.2
2022-10-10,Sachsen-Anhalt,15,4565884,1619107,1605699,1258491,152473,74.6,31.0,8.7,57.4,83.8,78.8,90.6,74.0,28.5,7.7,53.0,83.4,78.0,90.7,58.0,18.1,67.2,55.8,82.8,7.0,0.6,8.3,1.9,16.9
2022-10-10,Thüringen,16,4186365,1507934,1480408,1137149,109769,71.5,30.6,11.4,54.2,80.4,75.2,87.6,70.2,29.3,10.7,52.2,79.0,72.8,87.7,53.9,19.4,62.5,51.8,77.6,5.2,0.3,6.1,1.9,12.0
2022-10-10,Bundesressorts,17,537324,202081,189742,143812,1689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
