Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-12-18,Deutschland,00,191278673,64829688,2175,63516844,1438,52059587,12137018,933327,96131,77.9,46.1,22.4,74.5,86.9,84.7,90.8,76.3,42.8,19.9,69.5,85.5,83.0,90.0,62.5,31.5,72.9,66.3,85.2,14.6,1.0,17.4,6.3,37.8
2022-12-18,Schleswig-Holstein,01,7462149,2356477,510,2326805,464,2055962,706808,87589,1003,80.6,60.5,30.7,94.2,87.8,85.1,92.3,79.6,57.5,29.7,88.6,87.0,84.4,91.4,70.4,48.5,80.7,74.7,91.0,24.2,1.5,28.8,10.5,60.4
2022-12-18,Hamburg,02,4667664,1606821,37,1565401,21,1242346,285317,29141,1304,86.7,52.4,29.7,80.1,97.1,96.7,98.0,84.4,46.9,24.2,75.4,95.1,94.1,97.8,67.0,29.4,78.8,73.2,92.8,15.4,1.3,18.4,7.9,44.6
2022-12-18,Niedersachsen,03,19337415,6404406,121,6229229,100,5382637,1473517,124061,2784,79.8,52.7,27.0,81.8,88.3,85.6,93.2,77.6,48.6,24.2,76.3,86.3,83.5,91.2,67.1,39.9,77.9,72.0,88.3,18.4,1.2,22.0,7.7,47.6
2022-12-18,Bremen,04,1815319,621428,5,597207,NA,456441,141680,13829,126,91.9,48.6,22.9,78.5,103.5,105.9,98.9,88.3,43.9,19.6,72.6,99.9,100.7,98.4,67.5,28.9,79.2,72.9,91.7,20.9,0.8,25.1,11.3,52.8
2022-12-18,Nordrhein-Westfalen,05,43657257,14658060,520,14246680,337,11822308,3163443,255293,70087,81.8,51.2,28.1,81.1,91.0,89.8,93.2,79.5,48.2,24.5,75.7,88.7,86.9,92.0,66.0,36.1,77.0,70.9,88.4,17.6,1.1,21.2,7.8,46.5
2022-12-18,Hessen,06,14351189,4936384,106,4742743,40,3837289,906273,88253,2974,78.4,48.2,23.9,75.7,87.4,85.7,90.7,75.3,43.0,20.9,68.4,84.5,82.4,88.5,61.0,31.2,71.3,64.9,83.8,14.4,1.1,17.3,6.8,37.7
2022-12-18,Rheinland-Pfalz,07,9525228,3242084,36,3104212,18,2614027,639238,42610,1583,79.0,48.2,23.6,76.7,87.8,84.7,93.2,75.6,44.2,21.5,70.6,84.3,81.2,89.8,63.7,34.0,74.0,67.6,85.3,15.6,1.0,18.6,6.3,40.3
2022-12-18,Baden-Württemberg,08,24653087,8418123,285,8287628,144,6823653,1295140,91093,5603,75.7,43.9,19.5,71.4,84.9,82.5,89.4,74.5,40.6,17.3,67.0,83.9,81.4,88.9,61.3,31.0,71.8,65.6,84.2,11.6,0.9,14.0,5.1,31.6
2022-12-18,Bayern,09,28945819,9909251,368,9898827,190,7801888,1527210,95193,4163,75.2,45.9,21.2,74.8,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.2,28.0,69.2,62.3,83.1,11.6,0.7,13.9,4.8,31.8
