Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2023-01-16,Deutschland,00,191774717,64865863,2415,63552672,1483,52104290,12409287,1030172,106195,77.9,46.1,22.4,74.5,86.9,84.7,90.9,76.4,42.8,19.9,69.5,85.5,83.0,90.1,62.6,31.6,73.0,66.3,85.3,14.9,1.0,17.8,6.6,38.4
2023-01-16,Schleswig-Holstein,01,7486124,2356615,520,2327006,464,2057090,720294,96531,1079,80.7,60.6,30.7,94.2,87.8,85.1,92.3,79.6,57.6,29.8,88.6,87.0,84.4,91.4,70.4,48.5,80.7,74.8,91.0,24.7,1.6,29.3,10.9,61.1
2023-01-16,Hamburg,02,4682171,1606988,45,1565655,21,1243655,293454,33418,1663,86.7,52.4,29.7,80.1,97.1,96.7,98.0,84.5,47.0,24.2,75.4,95.1,94.1,97.8,67.1,29.5,78.9,73.3,92.8,15.8,1.3,19.0,8.3,45.5
2023-01-16,Niedersachsen,03,19381873,6404736,145,6229640,102,5384904,1501856,136561,3383,79.8,52.7,27.0,81.8,88.3,85.6,93.2,77.6,48.6,24.2,76.3,86.3,83.5,91.2,67.1,40.0,77.9,72.1,88.3,18.7,1.3,22.4,8.0,48.3
2023-01-16,Bremen,04,1820571,621480,5,597270,NA,456757,144770,15545,141,91.9,48.6,23.0,78.5,103.6,105.9,98.9,88.3,43.9,19.6,72.6,99.9,100.7,98.4,67.5,29.0,79.2,73.0,91.7,21.4,0.8,25.7,11.8,53.4
2023-01-16,Nordrhein-Westfalen,05,43769878,14659157,587,14248149,345,11830175,3228958,284704,77313,81.8,51.2,28.1,81.1,91.0,89.8,93.2,79.5,48.2,24.5,75.8,88.7,86.9,92.1,66.0,36.2,77.0,71.0,88.5,18.0,1.2,21.6,8.1,47.1
2023-01-16,Hessen,06,14458952,4967559,135,4772041,41,3851786,929785,97279,3223,78.9,48.4,24.1,76.0,88.0,86.2,91.4,75.8,43.2,21.0,68.6,85.0,82.8,89.2,61.2,31.5,71.5,65.1,84.1,14.8,1.1,17.7,7.1,38.4
2023-01-16,Rheinland-Pfalz,07,9543432,3242258,40,3104394,21,2614887,651756,46790,1859,79.0,48.2,23.6,76.7,87.8,84.7,93.2,75.6,44.2,21.5,70.6,84.3,81.2,89.8,63.7,34.0,74.0,67.6,85.3,15.9,1.0,18.9,6.5,40.8
2023-01-16,Baden-Württemberg,08,24701907,8419828,323,8289755,158,6828625,1326897,98975,5946,75.7,43.9,19.6,71.4,84.9,82.6,89.4,74.5,40.6,17.3,67.0,83.9,81.4,88.9,61.4,31.0,71.9,65.6,84.3,11.9,0.9,14.3,5.3,32.2
2023-01-16,Bayern,09,28987514,9909758,389,9899579,201,7804794,1556907,102644,4525,75.2,45.9,21.2,74.9,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.2,28.0,69.3,62.3,83.1,11.8,0.8,14.1,5.0,32.3
