Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-06-03,Deutschland,00,180183603,64551033,63110493,49686326,5107211,77.6,45.3,22.2,72.3,86.6,83.3,91.7,75.9,41.4,19.7,66.8,85.1,82.0,90.9,59.8,31.3,69.4,63.6,80.1,6.1,0.4,7.5,1.7,18.4
2022-06-03,Schleswig-Holstein,01,6980756,2353557,2322336,2128558,249209,80.9,59.9,30.6,92.6,88.4,85.2,93.8,79.8,56.3,29.7,86.0,87.8,84.9,93.0,73.1,44.8,79.3,72.8,90.8,8.6,0.3,15.3,2.7,37.6
2022-06-03,Hamburg,02,4366687,1600649,1552594,1141642,134273,86.4,51.1,29.5,78.1,96.9,95.9,98.1,83.8,45.1,23.9,71.7,94.6,93.5,97.4,61.6,29.2,72.3,68.7,81.3,7.2,0.5,8.7,2.5,24.5
2022-06-03,Niedersachsen,03,18138797,6368997,6182937,5165115,699956,79.6,51.7,27.0,79.4,88.1,84.4,94.2,77.3,47.1,24.0,72.9,86.0,82.6,92.1,64.5,39.8,74.8,70.0,83.5,8.7,0.5,10.5,2.3,25.5
2022-06-03,Bremen,04,1702342,617745,592884,441574,65466,90.8,47.6,22.7,76.9,102.2,103.9,98.3,87.2,43.3,19.6,71.0,98.4,98.7,98.0,64.9,27.6,76.0,70.0,88.1,9.6,0.5,11.5,2.2,30.4
2022-06-03,Nordrhein-Westfalen,05,41069305,14625412,14176757,11215525,1608213,81.6,51.8,27.9,79.1,90.6,88.5,94.1,79.1,47.0,24.3,72.9,88.3,85.8,93.1,62.6,35.2,72.9,67.3,83.6,9.0,0.5,10.8,2.6,26.5
2022-06-03,Hessen,06,13392929,4885973,4693362,3606348,365680,77.6,46.4,23.6,72.9,86.7,84.0,91.3,74.6,41.2,20.5,65.2,83.7,81.0,89.3,57.3,31.3,66.8,61.9,76.7,5.8,0.4,7.0,1.8,17.3
2022-06-03,Rheinland-Pfalz,07,8935523,3217318,3080520,2475596,279348,78.5,46.9,23.6,73.9,87.3,83.2,94.3,75.2,42.8,21.5,67.4,83.9,80.0,91.0,60.4,34.2,70.0,64.6,79.7,6.8,0.5,8.1,1.9,19.5
2022-06-03,Baden-Württemberg,08,23169644,8348066,8202785,6415835,467209,75.2,42.3,19.4,68.5,84.4,81.1,90.3,73.9,38.7,17.0,63.4,83.4,80.2,89.9,57.8,31.0,67.5,62.7,77.3,4.2,0.3,5.0,1.1,13.0
2022-06-03,Bayern,09,27382381,9848148,9819025,7474315,528752,74.9,44.8,21.2,72.4,83.6,80.6,89.0,74.7,41.7,19.3,68.0,83.7,81.1,89.1,56.9,27.7,66.4,60.4,78.5,4.0,0.3,4.8,1.0,12.5
2022-06-03,Saarland,10,2318738,819002,804815,657978,70347,83.2,46.1,18.7,77.2,92.0,89.7,94.8,81.8,42.2,16.8,71.1,90.8,88.4,94.7,66.9,35.8,76.4,71.1,84.9,7.1,0.4,8.4,2.0,18.5
2022-06-03,Berlin,11,8129013,2910147,2871405,2243458,207751,79.4,45.7,25.8,72.0,89.0,84.2,98.0,78.4,42.4,23.9,66.9,88.2,84.0,98.1,61.2,31.3,71.6,65.8,85.2,5.7,0.3,6.8,1.4,19.2
2022-06-03,Brandenburg,12,4845493,1761608,1736518,1336471,101606,69.6,29.5,10.9,52.3,78.4,68.7,82.3,68.6,27.6,9.1,50.4,77.8,73.6,84.1,52.8,20.4,61.5,54.0,73.0,4.0,0.3,4.8,1.2,10.1
2022-06-03,Mecklenburg-Vorpommern,13,3399312,1212524,1197076,933539,97189,75.3,33.4,10.6,61.4,84.4,79.2,91.4,74.3,29.8,8.5,56.0,83.8,78.4,91.6,58.0,22.4,67.1,58.0,80.3,6.0,0.5,7.1,1.2,15.7
2022-06-03,Sachsen,14,7295614,2670740,2617879,1988257,90640,65.8,24.7,7.6,46.4,74.9,67.8,85.1,64.5,22.9,6.7,43.4,73.6,66.7,84.0,49.0,15.8,57.3,47.8,71.5,2.2,0.2,2.6,0.5,5.9
2022-06-03,Sachsen-Anhalt,15,4431193,1609412,1599457,1210512,81041,73.8,29.9,8.6,55.9,82.9,76.7,90.7,73.3,27.0,7.4,50.9,82.7,76.6,91.2,55.5,18.6,64.1,53.7,78.7,3.7,0.3,4.4,0.8,9.3
2022-06-03,Thüringen,16,4091568,1499822,1470667,1109474,59741,70.7,30.2,11.3,53.6,79.5,73.2,87.8,69.4,28.9,10.7,51.4,78.1,71.3,87.8,52.3,19.6,60.6,50.4,75.2,2.8,0.2,3.3,1.0,6.7
2022-06-03,Bundesressorts,17,534308,201913,189476,142129,790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
