Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-08-08,Deutschland,00,184123039,64738179,63402289,51471658,6805022,77.9,46.4,22.5,74.4,86.7,83.9,92.1,76.2,43.0,20.1,69.3,85.3,82.1,91.2,61.9,30.7,72.1,64.9,85.8,8.2,0.5,9.8,2.6,23.3
2022-08-08,Schleswig-Holstein,01,7099448,2354071,2323295,2034815,459764,80.9,60.8,31.0,93.7,88.0,84.7,93.9,79.8,57.8,30.2,88.0,87.2,83.9,92.9,69.9,47.0,80.2,73.5,92.0,15.8,0.6,18.8,4.4,44.2
2022-08-08,Hamburg,02,4494403,1604424,1561159,1217564,173922,86.6,52.9,30.0,80.6,96.9,96.2,98.7,84.3,47.4,24.4,75.7,94.8,93.5,98.3,65.7,28.7,77.3,71.5,91.7,9.4,0.7,11.3,3.5,30.7
2022-08-08,Niedersachsen,03,18572128,6396333,6219496,5331220,904303,79.9,53.0,27.3,81.2,88.3,84.9,94.7,77.7,48.8,24.5,75.6,86.3,82.8,92.6,66.6,38.8,77.3,70.7,89.3,11.3,0.7,13.5,3.4,32.0
2022-08-08,Bremen,04,1739148,620114,595723,450274,88430,91.2,49.0,23.1,78.8,102.4,104.2,98.9,87.6,44.3,19.8,72.8,98.8,99.0,98.3,66.2,28.1,77.5,70.7,91.2,13.0,0.6,15.5,4.6,37.8
2022-08-08,Nordrhein-Westfalen,05,42029433,14641347,14224267,11698003,2024460,81.7,51.4,28.3,80.6,90.8,89.0,94.4,79.4,48.3,24.6,75.2,88.4,86.0,93.1,65.3,35.0,76.1,69.4,88.9,11.3,0.7,13.5,3.8,32.3
2022-08-08,Hessen,06,13793593,4927781,4735153,3797848,495594,78.3,48.5,24.1,75.8,87.2,84.8,91.9,75.2,43.3,21.0,68.4,84.2,81.5,89.7,60.3,30.7,70.5,63.5,84.4,7.9,0.5,9.4,2.8,22.7
2022-08-08,Rheinland-Pfalz,07,9164941,3238108,3099650,2588832,356878,79.0,48.6,23.9,76.3,87.7,83.8,94.8,75.6,44.5,21.8,70.2,84.2,80.3,91.3,63.2,33.1,73.4,66.2,86.3,8.7,0.6,10.4,2.6,24.4
2022-08-08,Baden-Württemberg,08,23767673,8401227,8267695,6748433,618505,75.7,44.1,19.7,70.9,84.8,81.7,90.8,74.5,40.7,17.3,66.5,83.8,80.6,90.3,60.8,30.2,71.1,64.3,84.9,5.6,0.4,6.7,1.7,16.9
2022-08-08,Bayern,09,27950507,9897603,9882437,7720584,740624,75.3,46.2,21.5,74.4,83.8,81.1,89.4,75.2,43.3,19.7,70.2,84.1,81.4,89.6,58.8,27.1,68.6,61.2,83.9,5.6,0.4,6.7,1.7,17.0
2022-08-08,Saarland,10,2364645,822326,808258,677309,90382,83.6,47.1,19.0,78.7,92.3,90.4,95.2,82.1,43.9,17.1,73.7,91.0,88.5,94.9,68.8,33.8,78.8,71.9,89.9,9.2,0.6,10.8,2.9,23.4
2022-08-08,Berlin,11,8235722,2891617,2860360,2307317,280379,78.9,46.1,26.2,72.6,88.4,84.2,98.0,78.1,43.3,24.3,68.1,87.7,83.3,98.2,63.0,30.7,73.7,66.5,90.6,7.7,0.5,9.1,2.5,24.7
2022-08-08,Brandenburg,12,4882640,1721234,1725022,1398124,133226,68.0,33.4,11.1,60.2,76.3,72.3,82.1,68.2,30.1,9.4,55.1,76.9,71.9,84.4,55.2,19.9,64.5,53.7,80.7,5.3,0.3,6.2,1.8,13.0
2022-08-08,Mecklenburg-Vorpommern,13,3457793,1217544,1202182,958893,120625,75.6,34.4,10.7,63.2,84.7,79.8,91.8,74.6,31.1,8.7,58.1,84.0,78.6,92.0,59.5,21.6,69.0,58.2,84.8,7.5,0.6,8.8,1.8,19.1
2022-08-08,Sachsen,14,7372090,2677137,2624850,2018711,124060,66.0,25.4,7.7,47.5,75.0,68.0,85.5,64.7,23.8,6.9,44.8,73.7,66.6,84.3,49.8,14.8,58.3,47.4,74.4,3.1,0.2,3.6,0.7,7.9
2022-08-08,Sachsen-Anhalt,15,4513576,1618270,1604049,1249630,111513,74.2,31.3,8.7,58.2,83.2,77.4,91.2,73.6,28.8,7.7,53.7,82.7,76.6,91.3,57.3,17.8,66.3,54.3,83.0,5.1,0.5,6.0,1.3,12.6
2022-08-08,Thüringen,16,4149557,1507072,1479095,1131240,81045,71.1,30.9,11.5,54.7,79.8,73.9,88.3,69.8,29.5,10.8,52.6,78.5,71.6,88.3,53.4,19.2,61.8,50.6,77.9,3.8,0.3,4.5,1.4,9.0
2022-08-08,Bundesressorts,17,535742,201971,189598,142861,1312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
