Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-05-15,Deutschland,00,179419139,64522585,63060079,49499315,4608620,77.6,45.2,22.1,72.2,86.6,83.3,91.6,75.8,41.3,19.5,66.7,85.1,82.0,90.9,59.5,30.9,69.1,63.4,79.9,5.5,0.4,6.8,1.5,16.8
2022-05-15,Schleswig-Holstein,01,6948537,2352907,2320927,2121831,225776,80.8,59.8,30.5,92.5,88.4,85.1,93.8,79.7,56.1,29.5,85.9,87.8,84.8,93.0,72.9,44.4,79.1,72.5,90.7,7.8,0.3,14.3,2.3,35.6
2022-05-15,Hamburg,02,4347984,1599964,1551316,1137333,121842,86.4,50.9,29.4,78.0,96.9,95.9,98.1,83.7,44.9,23.6,71.6,94.6,93.4,97.4,61.4,28.8,72.1,68.5,81.1,6.6,0.5,7.9,2.2,22.3
2022-05-15,Niedersachsen,03,18055232,6366737,6178510,5150188,638005,79.6,51.6,26.9,79.3,88.1,84.4,94.2,77.2,46.9,23.8,72.8,85.9,82.6,92.1,64.3,39.5,74.6,69.8,83.4,8.0,0.5,9.5,2.0,23.4
2022-05-15,Bremen,04,1693956,617455,592326,439861,59641,90.8,47.5,22.6,76.8,102.2,103.9,98.3,87.1,43.1,19.5,70.9,98.4,98.6,97.9,64.7,27.4,75.7,69.7,87.9,8.8,0.4,10.5,1.8,28.1
2022-05-15,Nordrhein-Westfalen,05,40850661,14618179,14164135,11170706,1454243,81.5,51.7,27.7,79.0,90.6,88.5,94.1,79.0,46.7,23.9,72.8,88.3,85.8,93.1,62.3,34.7,72.6,67.0,83.4,8.1,0.5,9.7,2.2,24.2
2022-05-15,Hessen,06,13335986,4884324,4690307,3595702,324087,77.6,46.3,23.5,72.8,86.7,83.9,91.3,74.5,41.1,20.4,65.1,83.7,80.9,89.2,57.1,31.0,66.6,61.7,76.5,5.1,0.3,6.2,1.5,15.4
2022-05-15,Rheinland-Pfalz,07,8864552,3211342,3074669,2446295,249505,78.4,46.7,23.5,73.5,87.2,83.0,94.2,75.0,42.5,21.3,67.1,83.8,79.9,90.9,59.7,33.6,69.2,63.7,79.1,6.1,0.4,7.2,1.6,17.5
2022-05-15,Baden-Württemberg,08,23103050,8344931,8197093,6400916,424361,75.2,42.3,19.3,68.5,84.4,81.0,90.2,73.8,38.6,16.9,63.3,83.3,80.1,89.9,57.7,30.8,67.3,62.5,77.2,3.8,0.3,4.6,1.0,11.8
2022-05-15,Bayern,09,27299391,9845703,9812621,7451723,477203,74.9,44.7,21.2,72.3,83.6,80.6,88.9,74.7,41.6,19.1,67.9,83.7,81.0,89.1,56.7,27.4,66.2,60.2,78.3,3.6,0.2,4.3,0.9,11.3
2022-05-15,Saarland,10,2310797,818822,804350,656188,64841,83.2,46.0,18.6,77.1,92.0,89.7,94.8,81.7,42.1,16.6,70.9,90.7,88.3,94.7,66.7,35.5,76.2,70.9,84.8,6.6,0.4,7.7,1.8,17.2
2022-05-15,Berlin,11,8094239,2908972,2869044,2233678,186293,79.4,45.6,25.7,72.0,89.0,84.2,98.0,78.3,42.2,23.6,66.7,88.2,83.9,98.0,61.0,31.0,71.3,65.4,85.0,5.1,0.3,6.1,1.2,17.4
2022-05-15,Brandenburg,12,4827485,1761020,1735252,1331265,90658,69.6,29.4,10.8,52.2,78.3,68.6,82.3,68.6,27.5,8.9,50.2,77.7,73.5,84.1,52.6,20.1,61.3,53.7,72.8,3.6,0.2,4.2,1.1,9.0
2022-05-15,Mecklenburg-Vorpommern,13,3382040,1212096,1196136,929872,84952,75.2,33.3,10.5,61.3,84.4,79.2,91.4,74.3,29.7,8.3,55.8,83.7,78.4,91.6,57.7,22.0,66.8,57.8,80.1,5.3,0.4,6.2,1.0,13.7
2022-05-15,Sachsen,14,7274939,2669664,2615880,1980622,80675,65.8,24.7,7.6,46.3,74.9,67.7,85.0,64.5,22.8,6.6,43.2,73.6,66.6,83.9,48.8,15.6,57.1,47.6,71.3,2.0,0.1,2.4,0.4,5.2
2022-05-15,Sachsen-Anhalt,15,4415490,1608968,1598434,1205496,71821,73.8,29.9,8.6,55.8,82.9,76.7,90.7,73.3,26.9,7.3,50.7,82.7,76.6,91.2,55.3,18.3,63.9,53.4,78.5,3.3,0.3,3.9,0.7,8.3
2022-05-15,Thüringen,16,4080934,1499607,1469634,1105791,54038,70.7,30.2,11.3,53.6,79.5,73.2,87.8,69.3,28.8,10.6,51.3,78.0,71.2,87.8,52.2,19.4,60.4,50.2,75.0,2.5,0.2,3.0,0.9,6.0
2022-05-15,Bundesressorts,17,533866,201894,189445,141848,679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
