Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-06-01,Deutschland,00,180085974,64547798,63104546,49663785,5041305,77.6,45.3,22.2,72.3,86.6,83.3,91.7,75.9,41.4,19.7,66.8,85.1,82.0,90.9,59.7,31.2,69.3,63.6,80.1,6.1,0.4,7.4,1.7,18.2
2022-06-01,Schleswig-Holstein,01,6977216,2353452,2322121,2127969,246578,80.9,59.9,30.6,92.6,88.4,85.2,93.8,79.8,56.3,29.6,86.0,87.8,84.9,93.0,73.1,44.8,79.3,72.8,90.8,8.5,0.3,15.2,2.6,37.4
2022-06-01,Hamburg,02,4363946,1600577,1552463,1141149,132228,86.4,51.0,29.5,78.1,96.9,95.9,98.1,83.8,45.1,23.9,71.7,94.6,93.5,97.4,61.6,29.2,72.3,68.7,81.3,7.1,0.5,8.6,2.4,24.1
2022-06-01,Niedersachsen,03,18128276,6368431,6182356,5163180,692517,79.6,51.7,26.9,79.4,88.1,84.4,94.2,77.2,47.0,24.0,72.9,86.0,82.6,92.1,64.5,39.8,74.8,70.0,83.5,8.7,0.5,10.4,2.2,25.3
2022-06-01,Bremen,04,1701207,617698,592802,441341,64693,90.8,47.6,22.7,76.9,102.2,103.9,98.3,87.2,43.2,19.6,71.0,98.4,98.7,98.0,64.9,27.5,76.0,70.0,88.1,9.5,0.5,11.4,2.1,30.1
2022-06-01,Nordrhein-Westfalen,05,41040680,14624747,14175352,11210347,1586836,81.6,51.8,27.9,79.1,90.6,88.5,94.1,79.1,47.0,24.2,72.9,88.3,85.8,93.1,62.5,35.1,72.8,67.2,83.6,8.9,0.5,10.6,2.5,26.2
2022-06-01,Hessen,06,13385723,4885776,4693000,3605002,360379,77.6,46.4,23.6,72.9,86.7,84.0,91.3,74.6,41.2,20.5,65.2,83.7,81.0,89.3,57.3,31.2,66.8,61.9,76.6,5.7,0.4,6.9,1.7,17.1
2022-06-01,Rheinland-Pfalz,07,8929106,3217057,3080132,2473342,275834,78.5,46.9,23.6,73.9,87.3,83.2,94.3,75.2,42.7,21.5,67.4,83.9,80.0,91.0,60.3,34.1,69.9,64.6,79.7,6.7,0.5,8.0,1.8,19.3
2022-06-01,Baden-Württemberg,08,23160713,8347795,8202148,6414030,460991,75.2,42.3,19.4,68.5,84.4,81.1,90.3,73.9,38.7,17.0,63.4,83.4,80.2,89.9,57.8,31.0,67.5,62.7,77.3,4.2,0.3,5.0,1.1,12.8
2022-06-01,Bayern,09,27370585,9847778,9818107,7471074,521485,74.9,44.8,21.2,72.3,83.6,80.6,89.0,74.7,41.7,19.3,68.0,83.7,81.1,89.1,56.9,27.7,66.4,60.4,78.4,4.0,0.3,4.7,1.0,12.3
2022-06-01,Saarland,10,2317663,818971,804734,657728,69634,83.2,46.1,18.7,77.2,92.0,89.7,94.8,81.8,42.2,16.7,71.1,90.8,88.4,94.7,66.8,35.8,76.4,71.1,84.9,7.1,0.4,8.3,2.0,18.4
2022-06-01,Berlin,11,8124215,2910000,2871150,2241722,205091,79.4,45.7,25.8,72.0,89.0,84.2,98.0,78.4,42.4,23.9,66.8,88.2,84.0,98.1,61.2,31.3,71.5,65.7,85.2,5.6,0.3,6.7,1.4,19.0
2022-06-01,Brandenburg,12,4843023,1761530,1736312,1335686,100205,69.6,29.5,10.9,52.3,78.4,68.7,82.3,68.6,27.6,9.1,50.4,77.8,73.6,84.1,52.8,20.4,61.5,53.9,72.9,4.0,0.3,4.7,1.2,9.9
2022-06-01,Mecklenburg-Vorpommern,13,3397068,1212465,1196922,932919,95778,75.3,33.4,10.6,61.4,84.4,79.2,91.4,74.3,29.8,8.4,56.0,83.8,78.4,91.6,57.9,22.3,67.0,58.0,80.3,5.9,0.5,7.0,1.2,15.5
2022-06-01,Sachsen,14,7292888,2670516,2617583,1987361,89330,65.8,24.7,7.6,46.4,74.9,67.8,85.1,64.5,22.9,6.7,43.4,73.6,66.6,84.0,49.0,15.8,57.3,47.8,71.5,2.2,0.2,2.6,0.5,5.8
2022-06-01,Sachsen-Anhalt,15,4429054,1609343,1599307,1209747,79886,73.8,29.9,8.6,55.9,82.9,76.7,90.7,73.3,27.0,7.4,50.9,82.7,76.6,91.2,55.5,18.6,64.1,53.6,78.7,3.7,0.3,4.3,0.8,9.2
2022-06-01,Thüringen,16,4090335,1499749,1470582,1109075,59065,70.7,30.2,11.3,53.6,79.5,73.2,87.8,69.4,28.9,10.7,51.4,78.1,71.2,87.8,52.3,19.6,60.6,50.4,75.2,2.8,0.2,3.3,1.0,6.6
2022-06-01,Bundesressorts,17,534276,201913,189475,142113,775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
