Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-09-11,Deutschland,00,184922038,64771609,63444409,51605962,7394167,77.9,46.5,22.6,74.4,86.8,83.9,92.1,76.3,43.1,20.2,69.4,85.3,82.2,91.2,62.1,31.0,72.3,65.1,85.9,8.9,0.6,10.6,2.9,25.1
2022-09-11,Schleswig-Holstein,01,7134328,2354754,2324340,2039225,488506,80.9,60.9,31.1,93.7,88.0,84.7,93.9,79.9,57.9,30.3,88.1,87.2,83.9,92.9,70.1,47.2,80.4,73.7,92.1,16.8,0.7,20.0,4.9,46.6
2022-09-11,Hamburg,02,4516126,1605191,1562279,1222387,188935,86.7,53.0,30.1,80.7,96.9,96.2,98.7,84.3,47.5,24.6,75.8,94.9,93.5,98.4,66.0,29.0,77.6,71.8,92.0,10.2,0.8,12.2,3.9,33.1
2022-09-11,Niedersachsen,03,18653890,6398374,6222565,5343452,968723,79.9,53.0,27.4,81.2,88.4,84.9,94.7,77.7,48.9,24.6,75.7,86.3,82.9,92.7,66.8,39.0,77.4,70.9,89.4,12.1,0.8,14.5,3.8,34.1
2022-09-11,Bremen,04,1747282,620439,596191,451787,94258,91.2,49.1,23.2,78.9,102.5,104.2,98.9,87.7,44.4,19.9,73.0,98.9,99.1,98.3,66.4,28.3,77.7,71.0,91.3,13.9,0.6,16.6,5.1,39.8
2022-09-11,Nordrhein-Westfalen,05,42237626,14645813,14230631,11726307,2193519,81.7,51.5,28.4,80.7,90.8,89.0,94.4,79.4,48.4,24.7,75.3,88.5,86.1,93.2,65.4,35.2,76.3,69.6,89.0,12.2,0.7,14.7,4.3,34.7
2022-09-11,Hessen,06,13856234,4936631,4742873,3807333,532180,78.4,48.7,24.2,75.9,87.3,84.9,92.0,75.4,43.4,21.1,68.5,84.4,81.6,89.8,60.5,30.8,70.7,63.7,84.5,8.5,0.6,10.1,3.1,24.3
2022-09-11,Rheinland-Pfalz,07,9200625,3239004,3100948,2593999,385201,79.0,48.6,24.0,76.3,87.7,83.8,94.8,75.7,44.6,21.9,70.2,84.3,80.4,91.3,63.3,33.2,73.5,66.4,86.4,9.4,0.7,11.2,2.9,26.3
2022-09-11,Baden-Württemberg,08,23857142,8406319,8274474,6765018,679518,75.7,44.1,19.7,71.0,84.8,81.8,90.9,74.5,40.8,17.4,66.6,83.8,80.7,90.3,60.9,30.4,71.3,64.5,85.1,6.1,0.5,7.3,1.9,18.4
2022-09-11,Bayern,09,28054892,9900591,9887566,7740769,816707,75.3,46.2,21.6,74.5,83.8,81.1,89.5,75.2,43.4,19.7,70.3,84.1,81.4,89.6,58.9,27.3,68.8,61.4,84.0,6.2,0.4,7.4,1.9,18.6
2022-09-11,Saarland,10,2372981,822456,808478,678686,96991,83.6,47.2,19.1,78.7,92.3,90.4,95.2,82.2,44.0,17.2,73.7,91.0,88.5,95.0,69.0,34.0,79.0,72.1,90.1,9.9,0.7,11.5,3.1,25.1
2022-09-11,Berlin,11,8281492,2895755,2864235,2316063,309390,79.0,46.3,26.4,72.7,88.5,84.3,98.1,78.2,43.4,24.4,68.2,87.8,83.4,98.2,63.2,30.9,74.0,66.8,90.8,8.4,0.6,10.1,2.8,27.0
2022-09-11,Brandenburg,12,4906602,1721885,1726092,1403098,150493,68.0,33.5,11.2,60.3,76.3,72.4,82.1,68.2,30.2,9.5,55.2,76.9,71.9,84.5,55.4,20.3,64.7,54.0,80.8,5.9,0.4,7.0,2.0,14.6
2022-09-11,Mecklenburg-Vorpommern,13,3471980,1217924,1202869,961675,130963,75.6,34.4,10.7,63.4,84.7,79.8,91.8,74.7,31.2,8.8,58.2,84.0,78.6,92.0,59.7,21.9,69.2,58.4,84.9,8.1,0.7,9.6,2.0,20.6
2022-09-11,Sachsen,14,7396697,2678121,2626362,2024612,140270,66.0,25.4,7.8,47.6,75.0,68.0,85.5,64.7,23.8,7.0,44.9,73.7,66.6,84.3,49.9,15.0,58.5,47.6,74.6,3.5,0.3,4.1,0.9,8.9
2022-09-11,Sachsen-Anhalt,15,4533661,1618721,1604962,1253769,126095,74.2,31.4,8.8,58.3,83.2,77.4,91.2,73.6,28.9,7.7,53.9,82.8,76.7,91.3,57.5,18.1,66.5,54.6,83.1,5.8,0.6,6.8,1.5,14.2
2022-09-11,Thüringen,16,4163628,1507596,1479846,1134207,90874,71.1,30.9,11.6,54.8,79.9,73.9,88.3,69.8,29.6,10.9,52.7,78.5,71.6,88.3,53.5,19.4,62.0,50.8,78.0,4.3,0.3,5.0,1.5,10.1
2022-09-11,Bundesressorts,17,536852,202035,189698,143575,1544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
